user_id,device,sessions_pre,spend_pre,revenue_y0,revenue_y1
2706,mobile,5,13.08,0.0,2.5
2707,desktop,2,128.42,8.41,10.91
2708,mobile,8,31.33,6.54,9.04
2709,mobile,5,119.44,36.47,38.97
2710,desktop,6,60.56,15.01,17.51
2711,desktop,5,141.47,73.67,76.17
2712,mobile,4,33.79,0.0,2.5
2713,mobile,6,8.63,22.86,25.36
2714,mobile,5,24.55,3.87,6.37
2715,mobile,3,51.3,28.84,31.34
2716,mobile,5,26.57,37.72,40.22
2717,mobile,5,61.64,9.04,11.54
2718,desktop,6,31.05,1.69,4.19
2719,desktop,3,104.78,20.03,22.53
2720,mobile,4,58.27,38.13,40.63
2721,desktop,4,90.55,0.0,2.5
2722,mobile,3,64.12,53.74,56.24
2723,desktop,6,34.95,2.36,4.86
2724,mobile,4,33.36,17.9,20.4
2725,desktop,4,57.78,9.97,12.47
2726,mobile,7,66.12,34.03,36.53
2727,mobile,4,73.94,37.57,40.07
2728,desktop,5,14.64,0.0,2.5
2729,desktop,3,60.45,12.03,14.53
2730,mobile,4,57.56,23.35,25.85
2731,mobile,7,45.17,24.98,27.48
2732,mobile,4,61.58,37.12,39.62
2733,mobile,5,41.31,6.11,8.61
2734,mobile,6,34.49,30.94,33.44
2735,mobile,6,61.82,34.96,37.46
2736,mobile,2,62.57,0.6,3.1
2737,desktop,4,27.44,10.98,13.48
2738,desktop,9,102.85,34.62,37.12
2739,mobile,8,42.73,0.0,2.5
2740,desktop,10,65.94,22.76,25.26
2741,desktop,5,54.28,37.02,39.52
2742,desktop,2,79.36,48.69,51.19
2743,mobile,5,84.18,25.94,28.44
2744,desktop,7,21.33,13.12,15.62
2745,mobile,2,16.5,0.0,2.5
2746,mobile,5,104.32,44.08,46.58
2747,mobile,6,206.04,59.85,62.35
2748,mobile,8,49.62,14.68,17.18
2749,mobile,3,25.2,8.65,11.15
2750,mobile,2,57.35,23.5,26.0
2751,mobile,8,41.73,13.41,15.91
2752,mobile,3,7.37,20.57,23.07
2753,desktop,5,10.32,42.89,45.39
2754,mobile,4,53.94,21.24,23.74
2755,mobile,2,30.43,17.13,19.63
2756,mobile,6,69.57,35.69,38.19
2757,mobile,4,23.82,16.71,19.21
2758,mobile,7,68.68,31.08,33.58
2759,mobile,5,73.66,8.98,11.48
2760,desktop,8,57.71,7.12,9.62
2761,mobile,6,164.16,63.07,65.57
2762,desktop,8,121.28,49.62,52.12
2763,mobile,4,6.07,0.0,2.5
2764,mobile,2,79.53,35.55,38.05
2765,mobile,4,96.54,10.28,12.78
2766,desktop,8,4.67,0.55,3.05
2767,mobile,1,38.25,5.14,7.64
2768,mobile,5,160.41,75.43,77.93
2769,mobile,2,204.24,53.42,55.92
2770,mobile,1,32.83,22.42,24.92
2771,mobile,9,93.63,44.64,47.14
2772,mobile,1,67.28,48.22,50.72
2773,mobile,3,15.72,0.0,2.5
2774,mobile,2,53.07,12.54,15.04
2775,mobile,6,17.01,18.69,21.19
2776,mobile,9,28.79,0.0,2.5
2777,mobile,7,75.53,54.87,57.37
2778,desktop,5,23.02,40.82,43.32
2779,mobile,5,24.04,13.6,16.1
2780,mobile,5,43.51,0.0,2.5
2781,desktop,8,79.68,25.24,27.74
2782,mobile,7,9.79,20.55,23.05
2783,desktop,6,114.5,32.04,34.54
2784,mobile,5,53.36,0.0,2.5
2785,mobile,6,26.61,7.44,9.94
2786,mobile,4,153.34,31.23,33.73
2787,desktop,4,49.3,0.0,2.5
2788,desktop,4,67.55,25.54,28.04
2789,mobile,9,59.5,38.11,40.61
2790,desktop,7,45.73,23.27,25.77
2791,mobile,2,37.61,0.0,2.5
2792,mobile,5,136.16,65.1,67.6
2793,desktop,6,142.58,53.96,56.46
2794,desktop,2,77.55,39.75,42.25
2795,mobile,7,60.4,0.0,2.5
2796,mobile,9,53.88,3.47,5.97
2797,mobile,8,119.75,38.91,41.41
2798,mobile,4,101.9,43.65,46.15
2799,mobile,4,59.95,39.74,42.24
2800,mobile,3,49.1,8.95,11.45
2801,mobile,7,86.0,0.0,2.5
2802,desktop,8,18.78,34.15,36.65
2803,mobile,8,104.06,41.26,43.76
2804,mobile,7,143.41,34.01,36.51
2805,mobile,3,43.12,33.69,36.19
2806,desktop,10,59.34,8.59,11.09
2807,mobile,4,47.97,49.46,51.96
2808,mobile,5,38.04,51.17,53.67
2809,desktop,8,15.53,10.79,13.29
2810,desktop,5,19.05,38.14,40.64
2811,desktop,5,53.56,0.0,2.5
2812,desktop,4,38.75,23.76,26.26
2813,mobile,9,67.41,4.9,7.4
2814,desktop,4,60.82,54.45,56.95
2815,mobile,7,107.69,48.56,51.06
2816,mobile,6,104.33,59.72,62.22
2817,mobile,4,26.32,0.0,2.5
2818,mobile,7,13.05,0.0,2.5
2819,desktop,3,37.33,30.52,33.02
2820,mobile,7,75.02,43.94,46.44
2821,desktop,10,96.91,40.77,43.27
2822,desktop,3,134.07,20.75,23.25
2823,mobile,5,44.93,16.65,19.15
2824,desktop,7,8.1,5.29,7.79
2825,desktop,9,72.07,34.88,37.38
2826,desktop,4,54.59,0.0,2.5
2827,mobile,3,39.23,31.07,33.57
2828,mobile,8,20.59,0.0,2.5
2829,mobile,2,44.82,36.25,38.75
2830,mobile,6,8.8,9.58,12.08
2831,mobile,2,79.22,29.67,32.17
2832,mobile,5,12.05,14.94,17.44
2833,mobile,7,93.78,78.73,81.23
2834,desktop,5,57.86,23.58,26.08
2835,mobile,6,95.85,50.76,53.26
2836,mobile,3,43.03,12.39,14.89
2837,desktop,8,47.44,0.0,2.5
2838,mobile,2,44.71,0.0,2.5
2839,desktop,1,55.1,4.48,6.98
2840,mobile,4,7.91,0.0,2.5
2841,mobile,3,60.26,9.89,12.39
2842,mobile,2,93.79,53.21,55.71
2843,mobile,7,41.65,19.6,22.1
2844,mobile,6,147.45,89.92,92.42
2845,mobile,4,10.37,31.44,33.94
2846,mobile,7,23.35,27.88,30.38
2847,mobile,2,25.09,0.0,2.5
2848,mobile,7,38.47,3.81,6.31
2849,desktop,3,38.39,17.69,20.19
2850,desktop,4,41.51,0.0,2.5
2851,desktop,7,127.24,26.06,28.56
2852,mobile,6,33.97,0.0,2.5
2853,mobile,4,77.88,17.07,19.57
2854,mobile,8,28.69,25.32,27.82
2855,mobile,6,55.89,0.0,2.5
2856,mobile,4,27.51,18.22,20.72
2857,mobile,5,74.36,27.72,30.22
2858,mobile,5,42.42,0.0,2.5
2859,desktop,2,76.17,43.15,45.65
2860,desktop,4,40.28,33.32,35.82
2861,mobile,6,155.83,41.05,43.55
2862,mobile,5,126.1,30.14,32.64
2863,mobile,5,36.96,30.09,32.59
2864,desktop,8,27.85,10.01,12.51
2865,mobile,3,54.02,20.75,23.25
2866,mobile,7,138.73,58.37,60.87
2867,desktop,3,124.72,65.87,68.37
2868,desktop,5,52.12,29.55,32.05
2869,desktop,9,11.63,0.0,2.5
2870,mobile,3,40.92,0.0,2.5
2871,desktop,4,41.21,32.37,34.87
2872,mobile,4,70.73,50.96,53.46
2873,mobile,4,33.75,22.67,25.17
2874,mobile,6,95.82,7.04,9.54
2875,mobile,5,28.67,12.01,14.51
2876,mobile,3,63.06,0.0,2.5
2877,desktop,3,48.9,23.22,25.72
2878,mobile,6,64.2,30.82,33.32
2879,mobile,5,35.36,22.24,24.74
2880,desktop,4,31.44,0.0,2.5
2881,desktop,10,18.48,0.0,2.5
2882,desktop,6,23.28,43.14,45.64
2883,desktop,3,49.07,22.88,25.38
2884,mobile,5,44.12,0.0,2.5
2885,mobile,3,36.57,40.18,42.68
2886,mobile,4,66.25,5.36,7.86
2887,mobile,3,44.48,0.0,2.5
2888,mobile,6,42.54,0.24,2.74
2889,desktop,4,94.28,47.21,49.71
2890,desktop,6,39.61,7.95,10.45
2891,desktop,6,30.49,0.0,2.5
2892,mobile,5,67.58,22.4,24.9
2893,mobile,6,102.55,54.42,56.92
2894,mobile,5,59.86,15.59,18.09
2895,desktop,5,71.43,33.05,35.55
2896,mobile,3,89.45,6.06,8.56
2897,mobile,6,43.84,21.79,24.29
2898,mobile,4,12.37,1.48,3.98
2899,mobile,5,59.79,19.69,22.19
2900,desktop,5,58.96,39.55,42.05
2901,mobile,6,25.55,0.0,2.5
2902,mobile,5,14.5,48.23,50.73
2903,mobile,8,58.2,70.7,73.2
2904,mobile,9,27.24,34.98,37.48
2905,mobile,3,15.28,0.0,2.5
2906,desktop,3,17.22,44.45,46.95
2907,mobile,6,66.43,38.2,40.7
2908,desktop,1,53.31,48.69,51.19
2909,mobile,8,100.78,22.45,24.95
2910,mobile,4,47.7,11.11,13.61
2911,mobile,4,9.35,0.0,2.5
2912,desktop,3,9.39,2.84,5.34
2913,mobile,2,63.46,50.84,53.34
2914,mobile,6,52.28,15.73,18.23
2915,mobile,7,94.93,8.55,11.05
2916,mobile,3,10.01,0.0,2.5
2917,mobile,3,199.99,66.97,69.47
2918,mobile,3,16.45,27.27,29.77
2919,desktop,3,118.8,50.46,52.96
2920,mobile,3,54.99,13.28,15.78
2921,mobile,6,121.2,39.93,42.43
2922,desktop,5,70.75,0.0,2.5
2923,desktop,7,48.91,11.02,13.52
2924,mobile,4,25.4,15.95,18.45
2925,mobile,5,85.72,42.23,44.73
2926,desktop,6,75.26,29.29,31.79
2927,desktop,5,44.15,0.0,2.5
2928,desktop,4,44.59,9.12,11.62
2929,mobile,7,62.88,23.36,25.86
2930,mobile,5,38.65,9.54,12.04
2931,desktop,6,27.85,12.55,15.05
2932,desktop,3,59.19,42.63,45.13
2933,mobile,7,36.48,6.08,8.58
2934,mobile,7,123.51,49.18,51.68
2935,mobile,3,39.22,3.38,5.88
2936,mobile,2,50.3,6.16,8.66
2937,mobile,4,144.62,56.77,59.27
2938,desktop,7,43.98,3.7,6.2
2939,mobile,5,56.9,21.83,24.33
2940,mobile,4,15.05,0.0,2.5
2941,mobile,7,12.71,0.0,2.5
2942,mobile,6,86.96,28.35,30.85
2943,desktop,4,76.15,31.18,33.68
2944,mobile,5,101.1,52.0,54.5
2945,desktop,8,79.37,28.73,31.23
2946,desktop,7,77.58,47.19,49.69
2947,desktop,10,29.94,0.0,2.5
2948,desktop,5,67.34,35.66,38.16
2949,mobile,4,28.98,2.53,5.03
2950,desktop,4,45.47,0.0,2.5
2951,mobile,6,19.33,25.28,27.78
2952,mobile,3,42.8,19.36,21.86
2953,desktop,6,130.2,76.18,78.68
2954,desktop,5,96.01,13.65,16.15
2955,desktop,6,38.1,28.43,30.93
2956,mobile,5,96.98,45.15,47.65
2957,mobile,4,62.11,0.0,2.5
2958,mobile,10,36.41,15.34,17.84
2959,mobile,5,51.38,18.31,20.81
2960,mobile,6,76.03,39.46,41.96
2961,mobile,10,140.4,81.47,83.97
2962,desktop,9,69.5,20.05,22.55
2963,mobile,5,241.95,81.23,83.73
2964,mobile,3,69.17,54.56,57.06
2965,mobile,3,31.54,27.52,30.02
2966,mobile,2,56.24,0.0,2.5
2967,desktop,2,123.36,48.82,51.32
2968,desktop,5,5.35,4.31,6.81
2969,mobile,4,190.69,84.71,87.21
2970,mobile,5,55.69,20.56,23.06
2971,mobile,3,99.08,44.32,46.82
2972,mobile,2,24.92,0.0,2.5
2973,desktop,5,107.56,30.36,32.86
2974,mobile,4,60.38,11.24,13.74
2975,mobile,3,131.23,62.1,64.6
2976,mobile,4,129.16,31.19,33.69
2977,desktop,3,97.76,41.12,43.62
2978,mobile,8,41.0,7.24,9.74
2979,mobile,6,13.13,7.21,9.71
2980,desktop,5,22.03,11.36,13.86
2981,desktop,5,80.33,52.86,55.36
2982,mobile,7,61.56,29.37,31.87
2983,mobile,8,90.38,22.72,25.22
2984,mobile,8,104.94,27.18,29.68
2985,mobile,4,97.17,48.95,51.45
2986,desktop,5,67.9,32.74,35.24
2987,mobile,9,43.71,12.9,15.4
2988,mobile,3,53.69,28.7,31.2
2989,desktop,3,46.15,24.69,27.19
2990,mobile,6,35.46,0.0,2.5
2991,desktop,8,27.53,21.3,23.8
2992,mobile,6,62.33,25.58,28.08
2993,mobile,3,32.94,0.0,2.5
2994,mobile,2,89.6,54.15,56.65
2995,desktop,5,85.78,33.98,36.48
2996,mobile,10,14.72,11.41,13.91
2997,mobile,5,65.72,7.33,9.83
2998,mobile,7,36.22,26.54,29.04
2999,mobile,5,43.14,17.57,20.07
3000,mobile,4,172.52,62.68,65.18
3001,mobile,7,62.54,24.31,26.81
3002,mobile,5,74.15,51.03,53.53
3003,desktop,5,27.69,7.35,9.85
3004,desktop,9,201.58,67.35,69.85
3005,mobile,7,35.59,4.35,6.85
3006,mobile,6,12.67,6.38,8.88
3007,mobile,7,86.96,2.02,4.52
3008,desktop,4,55.06,5.41,7.91
3009,mobile,2,64.49,40.67,43.17
3010,desktop,5,22.53,14.35,16.85
3011,desktop,6,88.44,45.86,48.36
3012,mobile,3,9.71,20.45,22.95
3013,mobile,9,6.43,0.0,2.5
3014,mobile,7,17.5,40.12,42.62
3015,desktop,6,164.15,51.21,53.71
3016,mobile,3,48.86,0.0,2.5
3017,desktop,4,46.82,34.63,37.13
3018,mobile,4,14.6,8.13,10.63
3019,mobile,5,109.21,37.08,39.58
3020,desktop,7,66.98,0.0,2.5
3021,mobile,1,46.4,18.65,21.15
3022,mobile,6,35.87,1.77,4.27
3023,desktop,5,58.6,1.02,3.52
3024,mobile,5,94.51,58.81,61.31
3025,mobile,3,11.97,10.93,13.43
3026,mobile,7,44.08,0.0,2.5
3027,desktop,4,89.79,32.21,34.71
3028,desktop,7,77.82,42.17,44.67
3029,desktop,4,56.14,6.17,8.67
3030,mobile,7,100.55,49.33,51.83
3031,mobile,3,81.74,0.0,2.5
3032,mobile,1,15.04,0.49,2.99
3033,mobile,6,76.91,29.81,32.31
3034,mobile,4,126.93,69.45,71.95
3035,mobile,4,4.62,0.0,2.5
3036,mobile,10,50.46,33.67,36.17
3037,mobile,5,63.2,20.34,22.84
3038,mobile,2,208.72,88.61,91.11
3039,mobile,4,30.83,6.85,9.35
3040,mobile,9,11.84,6.44,8.94
3041,desktop,3,14.12,36.94,39.44
3042,mobile,6,30.33,24.03,26.53
3043,mobile,3,131.57,27.96,30.46
3044,mobile,4,156.27,68.23,70.73
3045,desktop,5,73.09,14.44,16.94
3046,mobile,8,10.34,0.0,2.5
3047,mobile,6,46.74,44.99,47.49
3048,mobile,2,89.18,12.87,15.37
3049,desktop,4,38.32,13.33,15.83
3050,mobile,8,57.73,0.0,2.5
3051,desktop,3,22.5,17.58,20.08
3052,mobile,4,17.93,4.97,7.47
3053,mobile,5,30.67,0.0,2.5
3054,mobile,8,96.68,67.08,69.58
3055,mobile,7,108.1,29.22,31.72
3056,mobile,3,13.76,25.97,28.47
3057,mobile,9,116.44,24.02,26.52
3058,mobile,5,24.45,8.15,10.65
3059,mobile,5,56.93,27.47,29.97
3060,mobile,5,30.63,36.1,38.6
3061,mobile,7,52.94,0.0,2.5
3062,desktop,3,47.0,33.9,36.4
3063,mobile,6,32.45,10.15,12.65
3064,desktop,5,63.98,30.26,32.76
3065,mobile,4,61.69,16.49,18.99
3066,desktop,4,56.91,4.55,7.05
3067,mobile,4,50.3,10.97,13.47
3068,mobile,9,65.89,39.21,41.71
3069,mobile,3,32.17,0.0,2.5
3070,desktop,5,167.85,98.9,101.4
3071,mobile,3,2.85,0.0,2.5
3072,mobile,5,62.37,37.19,39.69
3073,mobile,6,21.92,5.61,8.11
3074,mobile,4,33.81,10.58,13.08
3075,mobile,2,28.49,30.38,32.88
3076,desktop,3,72.03,12.94,15.44
3077,desktop,5,58.2,28.73,31.23
3078,desktop,3,45.65,0.0,2.5
3079,desktop,4,115.46,44.92,47.42
3080,mobile,8,100.43,14.48,16.98
3081,mobile,6,27.88,0.0,2.5
3082,mobile,3,71.7,21.68,24.18
3083,desktop,5,37.83,11.07,13.57
3084,mobile,7,21.26,7.34,9.84
3085,mobile,3,40.05,19.76,22.26
3086,mobile,4,66.66,0.0,2.5
3087,mobile,6,65.08,9.88,12.38
3088,mobile,5,79.32,51.94,54.44
3089,desktop,4,22.65,18.0,20.5
3090,mobile,7,35.48,25.51,28.01
3091,mobile,6,30.97,0.65,3.15
3092,mobile,6,66.9,34.7,37.2
3093,desktop,4,31.01,20.58,23.08
3094,mobile,2,57.68,23.37,25.87
3095,mobile,5,39.16,15.05,17.55
3096,mobile,3,14.74,10.9,13.4
3097,desktop,5,38.13,31.45,33.95
3098,mobile,7,100.05,4.84,7.34
3099,mobile,8,48.51,25.4,27.9
3100,desktop,3,79.97,5.24,7.74
3101,desktop,7,19.83,0.39,2.89
3102,mobile,4,36.54,11.09,13.59
3103,mobile,3,23.79,2.55,5.05
3104,desktop,3,56.47,42.89,45.39
3105,mobile,7,21.68,4.25,6.75
3106,mobile,6,204.36,79.2,81.7
3107,mobile,2,25.51,0.0,2.5
3108,desktop,5,50.0,13.95,16.45
3109,mobile,7,28.41,8.76,11.26
3110,mobile,5,25.61,0.0,2.5
3111,mobile,4,51.2,0.0,2.5
3112,mobile,5,57.68,42.22,44.72
3113,desktop,8,4.44,0.0,2.5
3114,mobile,5,71.63,24.48,26.98
3115,desktop,5,24.7,5.77,8.27
3116,mobile,7,71.06,39.15,41.65
3117,mobile,2,74.41,51.07,53.57
3118,mobile,4,141.51,57.35,59.85
3119,mobile,3,77.95,17.73,20.23
3120,desktop,4,8.16,0.46,2.96
3121,desktop,7,49.93,0.0,2.5
3122,mobile,4,31.52,0.0,2.5
3123,desktop,1,26.7,0.0,2.5
3124,desktop,6,48.63,15.68,18.18
3125,desktop,7,123.05,17.91,20.41
3126,desktop,5,40.96,19.18,21.68
3127,mobile,3,10.77,0.0,2.5
3128,mobile,7,60.0,26.7,29.2
3129,desktop,8,12.96,20.28,22.78
3130,desktop,7,88.53,54.03,56.53
3131,mobile,7,24.6,10.57,13.07
3132,mobile,8,51.22,24.63,27.13
3133,mobile,6,18.22,3.92,6.42
3134,desktop,3,30.32,27.18,29.68
3135,mobile,1,35.02,12.93,15.43
3136,desktop,8,49.38,67.95,70.45
3137,mobile,2,30.78,7.22,9.72
3138,desktop,5,15.63,0.0,2.5
3139,mobile,6,65.21,36.87,39.37
3140,desktop,9,34.73,0.0,2.5
3141,mobile,5,34.9,0.0,2.5
3142,mobile,3,16.71,11.47,13.97
3143,desktop,7,180.84,86.35,88.85
3144,mobile,4,48.28,25.39,27.89
3145,desktop,3,25.01,4.65,7.15
3146,mobile,4,12.2,6.73,9.23
3147,mobile,10,3.05,0.66,3.16
3148,desktop,5,35.24,0.0,2.5
3149,desktop,3,82.92,32.46,34.96
3150,desktop,6,177.15,31.98,34.48
3151,desktop,4,67.37,0.0,2.5
3152,mobile,4,143.99,40.22,42.72
3153,desktop,6,25.95,0.0,2.5
3154,mobile,8,44.01,21.06,23.56
3155,mobile,5,71.23,12.52,15.02
3156,desktop,8,79.8,48.6,51.1
3157,desktop,3,13.68,0.0,2.5
3158,desktop,4,19.68,0.0,2.5
3159,desktop,5,40.38,20.72,23.22
3160,desktop,6,61.9,0.0,2.5
3161,mobile,2,18.15,13.44,15.94
3162,mobile,5,58.33,11.0,13.5
3163,mobile,4,101.12,41.01,43.51
3164,desktop,4,146.0,51.2,53.7
3165,mobile,2,57.84,50.08,52.58
3166,mobile,1,66.21,39.36,41.86
3167,desktop,9,28.59,35.53,38.03
3168,mobile,3,18.78,0.17,2.67
3169,desktop,6,51.22,0.0,2.5
3170,desktop,2,20.87,10.89,13.39
3171,desktop,4,19.92,30.46,32.96
3172,mobile,4,23.2,10.25,12.75
3173,mobile,5,126.05,34.73,37.23
3174,desktop,4,69.51,5.0,7.5
3175,mobile,2,40.67,0.0,2.5
3176,mobile,6,64.52,52.97,55.47
3177,desktop,5,22.75,15.82,18.32
3178,desktop,5,84.1,44.22,46.72
3179,mobile,7,82.27,42.47,44.97
3180,mobile,5,35.82,20.01,22.51
3181,desktop,14,42.96,27.02,29.52
3182,mobile,6,67.56,28.56,31.06
3183,desktop,1,20.89,26.66,29.16
3184,mobile,4,5.63,0.0,2.5
3185,desktop,6,24.35,1.7,4.2
3186,desktop,8,67.27,67.64,70.14
3187,mobile,3,37.43,45.0,47.5
3188,mobile,4,39.15,33.35,35.85
3189,desktop,7,60.72,0.0,2.5
3190,mobile,4,76.86,0.0,2.5
3191,desktop,6,74.02,9.34,11.84
3192,mobile,7,17.94,0.0,2.5
3193,desktop,4,21.38,14.65,17.15
3194,mobile,7,28.68,28.39,30.89
3195,mobile,4,40.28,28.0,30.5
3196,mobile,4,86.75,49.07,51.57
3197,desktop,10,8.72,0.0,2.5
3198,mobile,5,14.81,26.91,29.41
3199,mobile,10,43.3,14.43,16.93
3200,mobile,4,73.55,0.0,2.5
3201,mobile,4,12.81,0.0,2.5
3202,mobile,9,51.67,17.45,19.95
3203,mobile,6,79.34,1.19,3.69
3204,mobile,8,82.66,11.58,14.08
3205,mobile,5,52.54,18.94,21.44
3206,mobile,6,21.04,0.0,2.5
3207,mobile,6,105.52,60.33,62.83
3208,mobile,8,10.7,0.0,2.5
3209,mobile,3,19.07,30.45,32.95
3210,mobile,4,19.65,0.0,2.5
3211,mobile,2,10.05,0.0,2.5
3212,mobile,4,64.65,21.93,24.43
3213,desktop,7,44.2,23.88,26.38
3214,desktop,4,31.36,22.36,24.86
3215,mobile,9,27.25,0.0,2.5
3216,desktop,4,22.68,19.43,21.93
3217,mobile,7,33.42,33.28,35.78
3218,desktop,5,103.61,48.19,50.69
3219,mobile,6,46.52,51.12,53.62
3220,desktop,4,38.71,9.15,11.65
3221,desktop,3,144.11,80.35,82.85
3222,desktop,11,78.6,36.74,39.24
3223,mobile,4,111.14,28.22,30.72
3224,mobile,7,66.91,26.43,28.93
3225,mobile,5,36.06,0.0,2.5
3226,mobile,6,82.88,6.47,8.97
3227,desktop,8,71.74,44.83,47.33
3228,mobile,8,179.72,45.89,48.39
3229,mobile,2,57.36,27.35,29.85
3230,mobile,9,153.4,40.21,42.71
3231,desktop,5,49.27,0.0,2.5
3232,mobile,5,64.79,32.84,35.34
3233,mobile,3,37.12,11.58,14.08
3234,desktop,6,25.86,24.42,26.92
3235,mobile,3,108.1,32.23,34.73
3236,desktop,7,83.51,27.14,29.64
3237,mobile,2,11.82,22.05,24.55
3238,mobile,7,52.21,28.0,30.5
3239,desktop,3,49.77,6.25,8.75
3240,mobile,5,77.98,4.27,6.77
3241,mobile,5,205.52,82.56,85.06
3242,desktop,4,46.27,3.02,5.52
3243,desktop,4,260.22,90.15,92.65
3244,mobile,7,68.02,5.42,7.92
3245,desktop,4,39.44,29.95,32.45
3246,mobile,4,80.6,41.85,44.35
3247,mobile,7,55.29,38.22,40.72
3248,desktop,4,66.38,24.38,26.88
3249,mobile,5,5.15,0.0,2.5
3250,desktop,7,11.01,0.0,2.5
3251,mobile,5,36.31,23.12,25.62
3252,desktop,9,41.08,35.27,37.77
3253,mobile,7,26.62,12.86,15.36
3254,mobile,6,72.48,0.73,3.23
3255,mobile,5,17.15,9.68,12.18
3256,mobile,3,94.7,0.0,2.5
3257,mobile,4,12.03,1.33,3.83
3258,mobile,4,114.95,46.18,48.68
3259,desktop,3,28.29,33.6,36.1
3260,desktop,8,56.58,33.24,35.74
3261,desktop,7,41.42,21.53,24.03
3262,mobile,5,56.05,26.97,29.47
3263,mobile,7,45.7,63.45,65.95
3264,mobile,6,49.84,27.72,30.22
3265,mobile,4,88.09,36.99,39.49
3266,desktop,5,65.59,45.75,48.25
3267,mobile,5,33.45,35.77,38.27
3268,desktop,8,97.31,56.34,58.84
3269,mobile,1,47.79,16.9,19.4
3270,mobile,4,30.53,47.45,49.95
3271,desktop,3,27.96,8.84,11.34
3272,mobile,5,61.51,33.28,35.78
3273,desktop,5,126.22,45.03,47.53
3274,mobile,7,111.69,7.66,10.16
3275,desktop,1,7.94,23.1,25.6
3276,mobile,5,149.63,34.68,37.18
3277,mobile,8,83.55,23.93,26.43
3278,mobile,7,21.18,13.85,16.35
3279,mobile,5,131.09,25.06,27.56
3280,desktop,6,39.01,14.86,17.36
3281,mobile,3,99.27,42.17,44.67
3282,mobile,7,10.61,4.4,6.9
3283,mobile,7,46.76,4.2,6.7
3284,desktop,6,59.63,13.97,16.47
3285,mobile,4,92.82,47.95,50.45
3286,mobile,4,46.78,40.07,42.57
3287,desktop,3,28.23,9.46,11.96
3288,desktop,9,119.7,66.89,69.39
3289,desktop,9,74.11,0.14,2.64
3290,mobile,3,47.58,12.7,15.2
3291,mobile,5,53.33,1.14,3.64
3292,desktop,3,18.3,0.0,2.5
3293,desktop,5,26.03,0.0,2.5
3294,mobile,7,95.12,63.06,65.56
3295,mobile,10,107.76,29.83,32.33
3296,mobile,3,4.54,12.45,14.95
3297,desktop,4,153.56,42.43,44.93
3298,desktop,6,81.33,8.49,10.99
3299,desktop,6,199.47,71.37,73.87
3300,mobile,5,39.95,5.06,7.56
3301,mobile,6,46.12,19.09,21.59
3302,mobile,6,66.17,15.97,18.47
3303,mobile,5,259.04,103.63,106.13
3304,desktop,5,49.47,9.28,11.78
3305,mobile,3,31.06,27.71,30.21
3306,mobile,2,72.29,49.61,52.11
3307,mobile,6,62.38,15.81,18.31
3308,mobile,4,116.21,40.45,42.95
3309,mobile,5,58.03,3.68,6.18
3310,mobile,8,134.47,36.19,38.69
3311,desktop,3,42.81,4.8,7.3
3312,desktop,3,35.08,19.3,21.8
3313,mobile,5,40.37,35.34,37.84
3314,desktop,2,32.92,10.34,12.84
3315,mobile,3,28.57,25.51,28.01
3316,desktop,5,28.52,31.51,34.01
3317,desktop,6,3.68,38.51,41.01
3318,mobile,1,35.01,35.41,37.91
3319,mobile,7,289.5,117.76,120.26
3320,desktop,5,7.67,7.73,10.23
3321,desktop,4,40.99,0.0,2.5
3322,mobile,7,18.48,0.0,2.5
3323,mobile,4,31.47,0.0,2.5
3324,desktop,7,49.79,0.0,2.5
3325,mobile,4,137.6,47.04,49.54
3326,desktop,4,44.73,45.68,48.18
3327,mobile,6,9.34,11.53,14.03
3328,mobile,7,130.38,26.3,28.8
3329,desktop,5,65.51,0.0,2.5
3330,desktop,6,103.2,50.1,52.6
3331,mobile,6,65.18,48.24,50.74
3332,mobile,6,20.71,0.0,2.5
3333,mobile,4,81.68,61.9,64.4
3334,desktop,6,117.92,58.38,60.88
3335,mobile,5,76.55,25.2,27.7
3336,mobile,7,22.84,16.35,18.85
3337,desktop,5,45.88,30.25,32.75
3338,mobile,5,111.82,28.71,31.21
3339,mobile,6,123.16,40.77,43.27
3340,desktop,5,102.95,32.82,35.32
3341,mobile,5,30.15,14.72,17.22
3342,mobile,5,70.51,35.73,38.23
3343,mobile,5,19.78,59.63,62.13
3344,desktop,1,21.04,26.68,29.18
3345,mobile,4,53.07,0.0,2.5
3346,desktop,4,12.26,30.68,33.18
3347,desktop,6,191.74,78.83,81.33
3348,mobile,6,250.39,62.91,65.41
3349,desktop,1,41.54,20.17,22.67
3350,mobile,4,7.64,0.0,2.5
3351,desktop,5,31.57,0.0,2.5
3352,mobile,2,66.45,0.0,2.5
3353,desktop,5,66.24,0.0,2.5
3354,mobile,8,57.33,19.5,22.0
3355,desktop,10,64.07,34.54,37.04
3356,desktop,3,109.13,57.93,60.43
3357,mobile,6,98.92,89.02,91.52
3358,mobile,5,40.11,9.41,11.91
3359,desktop,3,34.5,28.09,30.59
3360,mobile,1,29.86,0.0,2.5
3361,mobile,9,86.0,1.91,4.41
3362,mobile,5,72.35,49.48,51.98
3363,mobile,6,96.73,66.49,68.99
3364,desktop,4,90.73,43.02,45.52
3365,mobile,3,91.6,16.62,19.12
3366,mobile,10,92.89,32.09,34.59
3367,mobile,3,9.3,5.24,7.74
3368,mobile,6,42.06,29.64,32.14
3369,mobile,4,57.06,17.07,19.57
3370,mobile,7,100.32,60.06,62.56
